"scenario","method","log_BF","effect_size","sample_size"
"3","BFGC",-0.555573505331764,"0.0","50"
"3","JZS",-0.193280369367397,"0.0","50"
"3","BFGC",-0.202956706928461,"0.0","50"
"3","JZS",-0.282241755193381,"0.0","50"
"3","BFGC",-0.296390412826858,"0.0","50"
"3","JZS",-0.675550573478956,"0.0","50"
"3","BFGC",-0.706887579098519,"0.0","50"
"3","JZS",-0.545959321059967,"0.0","50"
"3","BFGC",-0.571105336603971,"0.0","50"
"3","JZS",-0.672327750275055,"0.0","50"
"3","BFGC",-0.70350349974804,"0.0","50"
"3","JZS",-0.614521688428294,"0.0","50"
"3","BFGC",-0.6428572694085,"0.0","50"
"1","JZS",-0.265414808228583,"0.0","50"
"1","BFGC",-0.278646823697334,"0.0","50"
"3","JZS",0.525058863443887,"0.0","50"
"3","BFGC",0.534662460868842,"0.0","50"
"3","JZS",-0.630236260436038,"0.0","50"
"3","BFGC",-0.658554301183141,"0.0","50"
"3","JZS",-0.638592539679131,"0.0","50"
"3","BFGC",-0.668063003378742,"0.0","50"
"3","JZS",-0.491532415533192,"0.0","50"
"3","BFGC",-0.51391641783087,"0.0","50"
"3","JZS",-0.664095037901551,"0.0","50"
"3","BFGC",-0.694882014368373,"0.0","50"
"3","JZS",-0.598940790551814,"0.0","50"
"3","BFGC",-0.625642462604732,"0.0","50"
"3","JZS",-0.640315580455833,"0.0","50"
"3","BFGC",-0.669918671486177,"0.0","50"
"3","JZS",-0.171909734194634,"0.0","50"
"3","BFGC",-0.179622723821762,"0.0","50"
"3","JZS",-0.65155187242764,"0.0","50"
"3","BFGC",-0.681719194726579,"0.0","50"
"3","JZS",-0.564339053656848,"0.0","50"
"3","BFGC",-0.589284365570286,"0.0","50"
"1","JZS",-0.598339420662072,"0.0","50"
"1","BFGC",-0.625676791037312,"0.0","50"
"3","JZS",-0.6025666040042,"0.0","50"
"3","BFGC",-0.629407412306128,"0.0","50"
"3","JZS",-0.657758783633519,"0.0","50"
"3","BFGC",-0.688156321619861,"0.0","50"
"3","JZS",-0.6287188049627,"0.0","50"
"3","BFGC",-0.657761284368219,"0.0","50"
"3","JZS",-0.357490360979664,"0.0","50"
"3","BFGC",-0.373548044102155,"0.0","50"
"3","JZS",0.189150678569685,"0.0","50"
"3","BFGC",0.194260965029775,"0.0","50"
"3","JZS",0.0967664078489805,"0.0","50"
"3","BFGC",0.0962120857819682,"0.0","50"
"3","JZS",-0.652928347896114,"0.0","50"
"3","BFGC",-0.68317809861095,"0.0","50"
"3","JZS",-0.673978821547671,"0.0","50"
"3","BFGC",-0.705241174047171,"0.0","50"
"3","JZS",0.132082220622781,"0.0","50"
"3","BFGC",0.132736367539359,"0.0","50"
"3","JZS",-0.146931207333265,"0.0","50"
"3","BFGC",-0.156036384163212,"0.0","50"
"1","JZS",-0.658166604292307,"0.0","50"
"1","BFGC",-0.68856226654686,"0.0","50"
"3","JZS",-0.61499979606271,"0.0","50"
"3","BFGC",-0.642408853340103,"0.0","50"
"3","JZS",-0.424399270076016,"0.0","50"
"3","BFGC",-0.440224984863201,"0.0","50"
"3","JZS",-0.66307490780207,"0.0","50"
"3","BFGC",-0.693745453804822,"0.0","50"
"3","JZS",-0.584655579424952,"0.0","50"
"3","BFGC",-0.610915327829811,"0.0","50"
"3","JZS",-0.675990338314592,"0.0","50"
"3","BFGC",-0.707354607291066,"0.0","50"
"3","JZS",-0.261684361688368,"0.0","50"
"3","BFGC",-0.273302284615092,"0.0","50"
"3","JZS",-0.659552008740389,"0.0","50"
"3","BFGC",-0.690044519645545,"0.0","50"
"3","JZS",-0.0887150549212068,"0.0","50"
"3","BFGC",-0.0911242731702199,"0.0","50"
"3","JZS",-0.663880855907539,"0.0","50"
"3","BFGC",-0.694639810913258,"0.0","50"
"3","JZS",-0.392879677999836,"0.0","50"
"3","BFGC",-0.41026792223077,"0.0","50"
"1","JZS",-0.421527496307109,"0.0","50"
"1","BFGC",-0.441327814112493,"0.0","50"
"3","JZS",-0.650446745646574,"0.0","50"
"3","BFGC",-0.680323624894692,"0.0","50"
"3","JZS",-0.512519817992793,"0.0","50"
"3","BFGC",-0.53468246677086,"0.0","50"
"3","JZS",-0.438735212486036,"0.0","50"
"3","BFGC",-0.457486857214541,"0.0","50"
"3","JZS",-0.630547033259673,"0.0","50"
"3","BFGC",-0.659393847314332,"0.0","50"
"3","JZS",-0.398800854816116,"0.0","50"
"3","BFGC",-0.417111566361677,"0.0","50"
"3","JZS",-0.315794225748397,"0.0","50"
"3","BFGC",-0.330868335689536,"0.0","50"
"3","JZS",-0.626140354721209,"0.0","50"
"3","BFGC",-0.654717947134722,"0.0","50"
"3","JZS",-0.675686728324457,"0.0","50"
"3","BFGC",-0.707036219445012,"0.0","50"
"3","JZS",-0.463824598944402,"0.0","50"
"3","BFGC",-0.485426328336098,"0.0","50"
"3","JZS",0.02306939761937,"0.0","50"
"3","BFGC",0.0247102307157416,"0.0","50"
"1","JZS",-0.430808277598898,"0.0","50"
"1","BFGC",-0.450919597342105,"0.0","50"
"1","JZS",0.160128355411839,"0.0","50"
"1","BFGC",0.161649230291231,"0.0","50"
"3","JZS",-0.638001120403385,"0.0","50"
"3","BFGC",-0.66735462945042,"0.0","50"
"3","JZS",-0.573937225298175,"0.0","50"
"3","BFGC",-0.600392969052905,"0.0","50"
"3","JZS",0.0165436712587009,"0.0","50"
"3","BFGC",0.0192330743410085,"0.0","50"
"3","JZS",-0.496554291343446,"0.0","50"
"3","BFGC",-0.519238876956698,"0.0","50"
"3","JZS",-0.669806698667693,"0.0","50"
"3","BFGC",-0.700857495498087,"0.0","50"
"3","JZS",-0.496585052815968,"0.0","50"
"3","BFGC",-0.517021706406067,"0.0","50"
"3","JZS",-0.675331048279484,"0.0","50"
"3","BFGC",-0.706662994966292,"0.0","50"
"3","JZS",-0.532697773667514,"0.0","50"
"3","BFGC",-0.556717831224806,"0.0","50"
"3","JZS",-0.416838930614535,"0.0","50"
"3","BFGC",-0.436414158172572,"0.0","50"
"3","JZS",-0.6297146907887,"0.0","50"
"3","BFGC",-0.658831702456408,"0.0","50"
"1","JZS",1.06473997246352,"0.0","50"
"1","BFGC",1.08085820202309,"0.0","50"
"3","JZS",0.417876924280429,"0.0","50"
"3","BFGC",0.425764336034129,"0.0","50"
"3","JZS",-0.579809384456347,"0.0","50"
"3","BFGC",-0.606615122735011,"0.0","50"
"3","JZS",-0.509311017182221,"0.0","50"
"3","BFGC",-0.532921677484654,"0.0","50"
"3","JZS",-0.441701581087751,"0.0","50"
"3","BFGC",-0.462042040972994,"0.0","50"
"3","JZS",-0.626310837527558,"0.0","50"
"3","BFGC",-0.655001792270169,"0.0","50"
"3","JZS",-0.67530527338447,"0.0","50"
"3","BFGC",-0.706635316122165,"0.0","50"
"3","JZS",-0.343838605459293,"0.0","50"
"3","BFGC",-0.359722538863343,"0.0","50"
"3","JZS",-0.578028129360586,"0.0","50"
"3","BFGC",-0.603940196325524,"0.0","50"
"3","JZS",-0.238883827771198,"0.0","50"
"3","BFGC",-0.245399816660284,"0.0","50"
"3","JZS",-0.540925667793735,"0.0","50"
"3","BFGC",-0.565652008636488,"0.0","50"
"1","JZS",-0.653024909497087,"0.0","50"
"1","BFGC",-0.683253140957488,"0.0","50"
"3","JZS",-0.676116176260596,"0.0","50"
"3","BFGC",-0.707486561570121,"0.0","50"
"3","JZS",-0.50571073985606,"0.0","50"
"3","BFGC",-0.527922844682197,"0.0","50"
"3","JZS",-0.607372122270499,"0.0","50"
"3","BFGC",-0.635199224039021,"0.0","50"
"3","JZS",-0.415332686680509,"0.0","50"
"3","BFGC",-0.428427269010076,"0.0","50"
"3","JZS",-0.63814549718422,"0.0","50"
"3","BFGC",-0.667299174638679,"0.0","50"
"3","JZS",-0.24190767348033,"0.0","50"
"3","BFGC",-0.249588617383439,"0.0","50"
"3","JZS",-0.0742552423321473,"0.0","50"
"3","BFGC",-0.0802847584546309,"0.0","50"
"3","JZS",-0.563967146418359,"0.0","50"
"3","BFGC",-0.589316473828929,"0.0","50"
"3","JZS",-0.263222740795193,"0.0","50"
"3","BFGC",-0.271269555981625,"0.0","50"
"3","JZS",0.207035336749022,"0.0","50"
"3","BFGC",0.210494716388561,"0.0","50"
"1","JZS",-0.562914582831114,"0.0","50"
"1","BFGC",-0.588544118081195,"0.0","50"
"3","JZS",-0.665583340726994,"0.0","50"
"3","BFGC",-0.696399118241322,"0.0","50"
"3","JZS",-0.567078225022214,"0.0","50"
"3","BFGC",-0.5924819604443,"0.0","50"
"3","JZS",-0.653803577723882,"0.0","50"
"3","BFGC",-0.683949171866198,"0.0","50"
"3","JZS",-0.644777677796309,"0.0","50"
"3","BFGC",-0.674028603032494,"0.0","50"
"3","JZS",-0.675243560677914,"0.0","50"
"3","BFGC",-0.706570709106418,"0.0","50"
"3","JZS",-0.671129081932241,"0.0","50"
"3","BFGC",-0.702196204729256,"0.0","50"
"3","JZS",-0.583833221253691,"0.0","50"
"3","BFGC",-0.610824684317988,"0.0","50"
"3","JZS",-0.497531618261385,"0.0","50"
"3","BFGC",-0.519566607172111,"0.0","50"
"3","JZS",-0.231650550464201,"0.0","50"
"3","BFGC",-0.241292790637334,"0.0","50"
"3","JZS",-0.556533180483834,"0.0","50"
"3","BFGC",-0.581112022793832,"0.0","50"
"1","JZS",-0.494933697209637,"0.0","50"
"1","BFGC",-0.517687548614997,"0.0","50"
"3","JZS",0.410122614517674,"0.0","50"
"3","BFGC",0.417264900779429,"0.0","50"
"3","JZS",-0.668865810589644,"0.0","50"
"3","BFGC",-0.699883808753682,"0.0","50"
"3","JZS",-0.654711067662292,"0.0","50"
"3","BFGC",-0.685032993508356,"0.0","50"
"3","JZS",-0.675676403759817,"0.0","50"
"3","BFGC",-0.707024915897296,"0.0","50"
"3","JZS",-0.64704566145464,"0.0","50"
"3","BFGC",-0.676705273840084,"0.0","50"
"3","JZS",-0.67598285335148,"0.0","50"
"3","BFGC",-0.70734633348828,"0.0","50"
"3","JZS",-0.219347675939392,"0.0","50"
"3","BFGC",-0.228919986207041,"0.0","50"
"3","JZS",-0.670528890115612,"0.0","50"
"3","BFGC",-0.701590779797343,"0.0","50"
"3","JZS",-0.623003082571115,"0.0","50"
"3","BFGC",-0.651307565031154,"0.0","50"
"3","JZS",-0.538788760650854,"0.0","50"
"3","BFGC",-0.562695715350213,"0.0","50"
"1","JZS",-0.476406346773311,"0.0","50"
"1","BFGC",-0.498553311049784,"0.0","50"
"3","JZS",-0.0359280464668987,"0.0","50"
"3","BFGC",-0.0381768191660622,"0.0","50"
"3","JZS",-0.492874318242646,"0.0","50"
"3","BFGC",-0.514061210357371,"0.0","50"
"3","JZS",-0.345231587108223,"0.0","50"
"3","BFGC",-0.359386991148773,"0.0","50"
"3","JZS",-0.354158033131654,"0.0","50"
"3","BFGC",-0.371075559116374,"0.0","50"
"3","JZS",-0.667356074956957,"0.0","50"
"3","BFGC",-0.698237683031028,"0.0","50"
"3","JZS",-0.670128894136573,"0.0","50"
"3","BFGC",-0.701163741812283,"0.0","50"
"3","JZS",-0.632215645703626,"0.0","50"
"3","BFGC",-0.661290410032191,"0.0","50"
"3","JZS",-0.413358250377064,"0.0","50"
"3","BFGC",-0.432508456391278,"0.0","50"
"3","JZS",-0.676038193820718,"0.0","50"
"3","BFGC",-0.707404581255901,"0.0","50"
"3","JZS",-0.299858307163154,"0.0","50"
"3","BFGC",-0.314465817663921,"0.0","50"
"1","JZS",-0.578438144129512,"0.0","50"
"1","BFGC",-0.60517767545742,"0.0","50"
"3","JZS",-0.20059189716015,"0.0","50"
"3","BFGC",-0.209157132486418,"0.0","50"
"3","JZS",0.0829917254902304,"0.0","50"
"3","BFGC",0.0868792416263438,"0.0","50"
"3","JZS",0.156458616843912,"0.0","50"
"3","BFGC",0.1573306999527,"0.0","50"
"3","JZS",-0.541522215980116,"0.0","50"
"3","BFGC",-0.566211157183668,"0.0","50"
"3","JZS",-0.675796358774564,"0.0","50"
"3","BFGC",-0.707147069737121,"0.0","50"
"3","JZS",-0.455783635792916,"0.0","50"
"3","BFGC",-0.475587442891921,"0.0","50"
"3","JZS",-0.0402285839985485,"0.0","50"
"3","BFGC",-0.0455735922008209,"0.0","50"
"3","JZS",-0.582783206688529,"0.0","50"
"3","BFGC",-0.609379391220034,"0.0","50"
"3","JZS",-0.667312165848194,"0.0","50"
"3","BFGC",-0.698215697492496,"0.0","50"
"3","JZS",-0.605834237429104,"0.0","50"
"3","BFGC",-0.633848200436315,"0.0","50"
"1","JZS",0.0517263540737688,"0.0","50"
"1","BFGC",0.0495731830768436,"0.0","50"
"3","JZS",-0.632209534906174,"0.0","50"
"3","BFGC",-0.661417243887184,"0.0","50"
"3","JZS",-0.653852541139257,"0.0","50"
"3","BFGC",-0.684065302541109,"0.0","50"
"3","JZS",-0.0307552495014359,"0.0","50"
"3","BFGC",-0.0351888271323436,"0.0","50"
"3","JZS",-0.62545378903558,"0.0","50"
"3","BFGC",-0.653705566202835,"0.0","50"
"3","JZS",0.0121422077275289,"0.0","50"
"3","BFGC",0.0139758320901802,"0.0","50"
"3","JZS",-0.633182183375518,"0.0","50"
"3","BFGC",-0.662324405499431,"0.0","50"
"3","JZS",-0.608559951549336,"0.0","50"
"3","BFGC",-0.636215275442481,"0.0","50"
"3","JZS",-0.430728639179298,"0.0","50"
"3","BFGC",-0.449763507064283,"0.0","50"
"3","JZS",-0.554616420270371,"0.0","50"
"3","BFGC",-0.579278559645858,"0.0","50"
"3","JZS",-0.353267017021348,"0.0","50"
"3","BFGC",-0.369861778050338,"0.0","50"
"1","JZS",-0.668651835332614,"0.0","50"
"1","BFGC",-0.699658871471531,"0.0","50"
"3","JZS",0.103844518678715,"0.0","50"
"3","BFGC",0.104491624484084,"0.0","50"
"3","JZS",-0.354083633636888,"0.0","50"
"3","BFGC",-0.370119285682046,"0.0","50"
"3","JZS",-0.648205299742559,"0.0","50"
"3","BFGC",-0.678015788014519,"0.0","50"
"3","JZS",-0.506034340443264,"0.0","50"
"3","BFGC",-0.529431890561639,"0.0","50"
"3","JZS",-0.595833251477012,"0.0","50"
"3","BFGC",-0.623034173924701,"0.0","50"
"3","JZS",-0.276316357328908,"0.0","50"
"3","BFGC",-0.287745969998809,"0.0","50"
"3","JZS",-0.653606243539554,"0.0","50"
"3","BFGC",-0.683548936769554,"0.0","50"
"3","JZS",-0.638002351438226,"0.0","50"
"3","BFGC",-0.667305799195485,"0.0","50"
"3","JZS",-0.54210631631345,"0.0","50"
"3","BFGC",-0.567021118531965,"0.0","50"
"3","JZS",-0.527599952309358,"0.0","50"
"3","BFGC",-0.551517151424677,"0.0","50"
"1","JZS",-0.670207769064719,"0.0","50"
"1","BFGC",-0.701290415354358,"0.0","50"
"3","JZS",-0.674568738252048,"0.0","50"
"3","BFGC",-0.705861675850862,"0.0","50"
"3","JZS",-0.623131929196278,"0.0","50"
"3","BFGC",-0.651690999776619,"0.0","50"
"3","JZS",-0.675119093334572,"0.0","50"
"3","BFGC",-0.706436737709658,"0.0","50"
"3","JZS",-0.641632742444922,"0.0","50"
"3","BFGC",-0.671089627555716,"0.0","50"
"3","JZS",-0.570673479187695,"0.0","50"
"3","BFGC",-0.596236163309332,"0.0","50"
"3","JZS",-0.183842569133341,"0.0","50"
"3","BFGC",-0.190981956252224,"0.0","50"
"3","JZS",-0.659087976214014,"0.0","50"
"3","BFGC",-0.689408091185058,"0.0","50"
"3","JZS",-0.672637325277271,"0.0","50"
"3","BFGC",-0.70375060956056,"0.0","50"
"3","JZS",-0.296161918529941,"0.0","50"
"3","BFGC",-0.308555701608829,"0.0","50"
"3","JZS",-0.159350167801962,"0.0","50"
"3","BFGC",-0.167051172276266,"0.0","50"
"1","JZS",-0.670661061061713,"0.0","50"
"1","BFGC",-0.701761342922293,"0.0","50"
"1","JZS",-0.539819088551994,"0.0","50"
"1","BFGC",-0.563633288325132,"0.0","50"
"3","JZS",-0.311783536396332,"0.0","50"
"3","BFGC",-0.324280865088509,"0.0","50"
"3","JZS",-0.295126250710045,"0.0","50"
"3","BFGC",-0.305539229530506,"0.0","50"
"3","JZS",-0.669767971296474,"0.0","50"
"3","BFGC",-0.700818232022398,"0.0","50"
"3","JZS",-0.664824356594898,"0.0","50"
"3","BFGC",-0.69555038784944,"0.0","50"
"3","JZS",-0.590989854032416,"0.0","50"
"3","BFGC",-0.617960162174777,"0.0","50"
"3","JZS",-0.632468228480894,"0.0","50"
"3","BFGC",-0.660818624004503,"0.0","50"
"3","JZS",0.469586924417505,"0.0","50"
"3","BFGC",0.480246309019085,"0.0","50"
"3","JZS",-0.66430494944147,"0.0","50"
"3","BFGC",-0.69505952414686,"0.0","50"
"3","JZS",-0.602273382478388,"0.0","50"
"3","BFGC",-0.62996933018793,"0.0","50"
"3","JZS",-0.572470377929023,"0.0","50"
"3","BFGC",-0.598902045835954,"0.0","50"
"1","JZS",-0.599662061444973,"0.0","50"
"1","BFGC",-0.62736850444856,"0.0","50"
"3","JZS",-0.412743650971282,"0.0","50"
"3","BFGC",-0.429864348714391,"0.0","50"
"3","JZS",0.00788669838357761,"0.0","50"
"3","BFGC",0.00616169689016823,"0.0","50"
"3","JZS",-0.654872906404188,"0.0","50"
"3","BFGC",-0.685012462174972,"0.0","50"
"3","JZS",-0.419877435289295,"0.0","50"
"3","BFGC",-0.439113687244058,"0.0","50"
"3","JZS",-0.676002946037186,"0.0","50"
"3","BFGC",-0.707367444467418,"0.0","50"
"3","JZS",-0.675869007933585,"0.0","50"
"3","BFGC",-0.707224163140012,"0.0","50"
"3","JZS",-0.675711740395449,"0.0","50"
"3","BFGC",-0.707058109034198,"0.0","50"
"3","JZS",-0.642216183529053,"0.0","50"
"3","BFGC",-0.67144072227384,"0.0","50"
"3","JZS",-0.676112138466865,"0.0","50"
"3","BFGC",-0.707482323897079,"0.0","50"
"3","JZS",-0.641527749829259,"0.0","50"
"3","BFGC",-0.670892697719889,"0.0","50"
"1","JZS",-0.0544078225167801,"0.0","50"
"1","BFGC",-0.0571324381104753,"0.0","50"
"3","JZS",1.29836040537077,"0.0","50"
"3","BFGC",1.31697542396193,"0.0","50"
"3","JZS",-0.635219877910945,"0.0","50"
"3","BFGC",-0.664458628788852,"0.0","50"
"3","JZS",-0.622872230705755,"0.0","50"
"3","BFGC",-0.650800410311214,"0.0","50"
"3","JZS",-0.57532342885706,"0.0","50"
"3","BFGC",-0.600388688311449,"0.0","50"
"3","JZS",-0.566674773808551,"0.0","50"
"3","BFGC",-0.591593263267447,"0.0","50"
"3","JZS",-0.659591142050573,"0.0","50"
"3","BFGC",-0.689904214203939,"0.0","50"
"3","JZS",-0.570681869531819,"0.0","50"
"3","BFGC",-0.594570830223025,"0.0","50"
"3","JZS",-0.667093845413133,"0.0","50"
"3","BFGC",-0.697918293271287,"0.0","50"
"3","JZS",-0.624889630192883,"0.0","50"
"3","BFGC",-0.653508640304257,"0.0","50"
"3","JZS",-0.676116248362068,"0.0","50"
"3","BFGC",-0.707486637549929,"0.0","50"
"1","JZS",-0.668948198661116,"0.0","50"
"1","BFGC",-0.699953987180107,"0.0","50"
"3","JZS",-0.645455603401903,"0.0","50"
"3","BFGC",-0.675176367721234,"0.0","50"
"3","JZS",-0.674730862597766,"0.0","50"
"3","BFGC",-0.706011868329045,"0.0","50"
"3","JZS",-0.675312246431759,"0.0","50"
"3","BFGC",-0.70663817770124,"0.0","50"
"3","JZS",-0.643768142348336,"0.0","50"
"3","BFGC",-0.673366663591958,"0.0","50"
"3","JZS",-0.443466455497607,"0.0","50"
"3","BFGC",-0.461161487475716,"0.0","50"
"3","JZS",-0.668286044942141,"0.0","50"
"3","BFGC",-0.699156357775712,"0.0","50"
"3","JZS",-0.614958109384437,"0.0","50"
"3","BFGC",-0.643140747261198,"0.0","50"
"3","JZS",-0.417141843187495,"0.0","50"
"3","BFGC",-0.432125650764131,"0.0","50"
"3","JZS",-0.646362390648961,"0.0","50"
"3","BFGC",-0.675939845780118,"0.0","50"
"3","JZS",-0.675448126165652,"0.0","50"
"3","BFGC",-0.706783984976397,"0.0","50"
"1","JZS",-0.660420886167095,"0.0","50"
"1","BFGC",-0.691017405232923,"0.0","50"
"3","JZS",-0.296810181320743,"0.0","50"
"3","BFGC",-0.309078047798915,"0.0","50"
"3","JZS",-0.553311305888355,"0.0","50"
"3","BFGC",-0.578787666183597,"0.0","50"
"3","JZS",-0.0265003020493987,"0.0","50"
"3","BFGC",-0.030739434608563,"0.0","50"
"3","JZS",0.188241705632256,"0.0","50"
"3","BFGC",0.194106074978347,"0.0","50"
"3","JZS",-0.328217706814586,"0.0","50"
"3","BFGC",-0.339829303715247,"0.0","50"
"3","JZS",-0.665948027594239,"0.0","50"
"3","BFGC",-0.696789344303262,"0.0","50"
"3","JZS",-0.675647949397382,"0.0","50"
"3","BFGC",-0.706992990479118,"0.0","50"
"3","JZS",-0.645467262087172,"0.0","50"
"3","BFGC",-0.674869506640255,"0.0","50"
"3","JZS",-0.477883107976683,"0.0","50"
"3","BFGC",-0.500108507786745,"0.0","50"
"3","JZS",-0.576859626230369,"0.0","50"
"3","BFGC",-0.603195895154971,"0.0","50"
"1","JZS",-0.498659418830626,"0.0","50"
"1","BFGC",-0.521678093450924,"0.0","50"
"3","JZS",-0.59704133048901,"0.0","50"
"3","BFGC",-0.624285842048359,"0.0","50"
"3","JZS",-0.624523089219957,"0.0","50"
"3","BFGC",-0.653049399607605,"0.0","50"
"3","JZS",-0.663047751368647,"0.0","50"
"3","BFGC",-0.693780890024356,"0.0","50"
"3","JZS",-0.654264393150424,"0.0","50"
"3","BFGC",-0.684326942898253,"0.0","50"
"3","JZS",-0.540130989048306,"0.0","50"
"3","BFGC",-0.564759374026754,"0.0","50"
"3","JZS",-0.486108242672829,"0.0","50"
"3","BFGC",-0.507267554695045,"0.0","50"
"3","JZS",-0.6450514339016,"0.0","50"
"3","BFGC",-0.674741463462915,"0.0","50"
"3","JZS",-0.661538388602813,"0.0","50"
"3","BFGC",-0.692134483334759,"0.0","50"
"3","JZS",2.1395865869493,"0.0","50"
"3","BFGC",2.1158246121696,"0.0","50"
"3","JZS",-0.641187694125819,"0.0","50"
"3","BFGC",-0.670636207912747,"0.0","50"
"1","JZS",-0.590682590429822,"0.0","50"
"1","BFGC",-0.617445408348199,"0.0","50"
"3","JZS",-0.67009369070482,"0.0","50"
"3","BFGC",-0.7010095760521,"0.0","50"
"3","JZS",-0.635508590975319,"0.0","50"
"3","BFGC",-0.664658234436766,"0.0","50"
"3","JZS",-0.535486414394285,"0.0","50"
"3","BFGC",-0.559471673080572,"0.0","50"
"3","JZS",-0.610295507921389,"0.0","50"
"3","BFGC",-0.638477065397645,"0.0","50"
"3","JZS",-0.623674399791253,"0.0","50"
"3","BFGC",-0.652440370082376,"0.0","50"
"3","JZS",-0.652029625788355,"0.0","50"
"3","BFGC",-0.682134125267055,"0.0","50"
"3","JZS",-0.622621786448805,"0.0","50"
"3","BFGC",-0.651397378774596,"0.0","50"
"3","JZS",-0.466728993422642,"0.0","50"
"3","BFGC",-0.488219285501105,"0.0","50"
"3","JZS",-0.650414394897433,"0.0","50"
"3","BFGC",-0.680138912313813,"0.0","50"
"3","JZS",-0.375674985311933,"0.0","50"
"3","BFGC",-0.3932521880186,"0.0","50"
"1","JZS",-0.666057369418461,"0.0","50"
"1","BFGC",-0.696925809664362,"0.0","50"
"3","JZS",-0.313855981655818,"0.0","50"
"3","BFGC",-0.328167571545818,"0.0","50"
"3","JZS",-0.586461297723014,"0.0","50"
"3","BFGC",-0.613536361416733,"0.0","50"
"3","JZS",-0.67266192548683,"0.0","50"
"3","BFGC",-0.703836440537721,"0.0","50"
"3","JZS",-0.541459070379323,"0.0","50"
"3","BFGC",-0.564928123267678,"0.0","50"
"3","JZS",-0.604044886961963,"0.0","50"
"3","BFGC",-0.631977315751497,"0.0","50"
"3","JZS",-0.460477992565231,"0.0","50"
"3","BFGC",-0.479847023666759,"0.0","50"
"3","JZS",-0.361551803883774,"0.0","50"
"3","BFGC",-0.376637913976053,"0.0","50"
"3","JZS",-0.674059961844534,"0.0","50"
"3","BFGC",-0.705311713136965,"0.0","50"
"3","JZS",-0.417672132980439,"0.0","50"
"3","BFGC",-0.436009719982633,"0.0","50"
"3","JZS",-0.593966569864585,"0.0","50"
"3","BFGC",-0.621423337022269,"0.0","50"
"1","JZS",-0.569455669443946,"0.0","50"
"1","BFGC",-0.595780488164623,"0.0","50"
"3","JZS",-0.676115598395038,"0.0","50"
"3","BFGC",-0.707485949417561,"0.0","50"
"3","JZS",-0.662937527537064,"0.0","50"
"3","BFGC",-0.693499930653017,"0.0","50"
"3","JZS",-0.383327377704829,"0.0","50"
"3","BFGC",-0.39671285873038,"0.0","50"
"3","JZS",-0.576398882474266,"0.0","50"
"3","BFGC",-0.603039659265084,"0.0","50"
"3","JZS",-0.392903890821153,"0.0","50"
"3","BFGC",-0.411495344121493,"0.0","50"
"3","JZS",-0.665408038686771,"0.0","50"
"3","BFGC",-0.696231714146347,"0.0","50"
"3","JZS",-0.673173824166979,"0.0","50"
"3","BFGC",-0.704372609380113,"0.0","50"
"3","JZS",0.165030620939878,"0.0","50"
"3","BFGC",0.166656622442895,"0.0","50"
"3","JZS",-0.583066665073026,"0.0","50"
"3","BFGC",-0.609595895165604,"0.0","50"
"3","JZS",-0.674744303407197,"0.0","50"
"3","BFGC",-0.706047915556295,"0.0","50"
"1","JZS",-0.25329095883967,"0.0","50"
"1","BFGC",-0.264555280061863,"0.0","50"
"3","JZS",-0.482026372475517,"0.0","50"
"3","BFGC",-0.503885436083052,"0.0","50"
"3","JZS",-0.626141699039582,"0.0","50"
"3","BFGC",-0.655087890030553,"0.0","50"
"3","JZS",-0.617403844616161,"0.0","50"
"3","BFGC",-0.645783018755327,"0.0","50"
"3","JZS",-0.636181172319594,"0.0","50"
"3","BFGC",-0.665589918734489,"0.0","50"
"3","JZS",0.372021678326077,"0.0","50"
"3","BFGC",0.379029490661142,"0.0","50"
"3","JZS",0.00398809329089024,"0.0","50"
"3","BFGC",0.000836014657184519,"0.0","50"
"3","JZS",-0.529569098521009,"0.0","50"
"3","BFGC",-0.553062351471513,"0.0","50"
"3","JZS",-0.109397011311553,"0.0","50"
"3","BFGC",-0.114439428601525,"0.0","50"
"3","JZS",-0.673142195229819,"0.0","50"
"3","BFGC",-0.704339601708625,"0.0","50"
"3","JZS",-0.318655723029015,"0.0","50"
"3","BFGC",-0.33423528304323,"0.0","50"
"1","JZS",-0.658846672534023,"0.0","50"
"1","BFGC",-0.689376942564544,"0.0","50"
