"scenario","delta","rho","sdr","BF_robtt_mean","BF_robtt_median","BF_robtt_sd","BF_bain_student_mean","BF_bain_student_median","BF_bain_student_sd","BF_bain_welch_mean","BF_bain_welch_median","BF_bain_welch_sd","BF_bf_mean","BF_bf_median","BF_bf_sd"
1,0,0.627190608952344,0.770980951892933,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313908432380631,0.313908432380631,NA
1,0,0.628757029744038,0.768400595094052,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237408719402477,0.237408719402477,NA
1,0,0.63047492731957,0.765575533040529,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2375607893222,0.2375607893222,NA
1,0,0.630530571238794,0.765484110847756,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237565729242003,0.237565729242003,NA
1,0,0.63134003199959,0.764154766750255,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248930808006081,0.248930808006081,NA
1,0,0.632989177998706,0.761449827570108,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438339526880969,0.438339526880969,NA
1,0,0.634392356603015,0.759151863373152,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237910779079858,0.237910779079858,NA
1,0,0.634581290007601,0.758842696231672,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237927772965195,0.237927772965195,NA
1,0,0.634900143176667,0.758321062593557,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249353229286763,0.249353229286763,NA
1,0,0.635872576348578,0.756731210850231,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238044203974881,0.238044203974881,NA
1,0,0.638108554866631,0.753081319479522,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23824699675357,0.23824699675357,NA
1,0,0.639928456531369,0.750116448425876,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23841317106494,0.23841317106494,NA
1,0,0.640781600786477,0.748728336922089,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439333104419307,0.439333104419307,NA
1,0,0.640892001290468,0.748548791646907,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439347204548617,0.439347204548617,NA
1,0,0.641393728296685,0.747733065265751,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250136000447783,0.250136000447783,NA
1,0,0.641668395246695,0.747286665330817,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439446383165274,0.439446383165274,NA
1,0,0.642594457128587,0.745782441465742,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25028252009281,0.25028252009281,NA
1,0,0.644366752671551,0.742907282539791,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250499818650494,0.250499818650494,NA
